Attribute XML Name|MultiValue Attribute?|Group Name|Max Number of Records in Group|Data Type|Total Digits|Max Length / Total Number of digits|Min Length / # of decimals|***DO NOT USE*Lang specific?*****|Valid Value List Name|Qual O/M *FUTURE USE*|Qual Name|Qual Data Type|Qual Total Digits|Qual Max Length / Total Number of digits|Qual Min Length / # of decimals|Qual VV list|Copyable?|GUI Lang|GUI Attribute Name|GUI Help Text|GUI Container Type|GUI Field Type|Label Align|Label Width|Value Align|Value Width|GUI Group Row|GUI Group Column|Active Status|XML Group M/O *FUTURE USE*|Comments|IM/Customer Key Master Name|Untitled event|Xref Type|Customer's Attribute Ref ID
avp/hasRetractableCord|N|||boolean|||||||||||||N|en|Has Retractable Cord?|hasRetractableCord<br>Qualifier: AVP386<br>Indicates whether or not the product has the ability to store the cord.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasRetractableCord|||
avp/hasRoomTemperatureDisplay|N|||boolean|||||||||||||N|en|Has Room Temperature Display?|hasRoomTemperatureDisplay<br>Qualifier: AVP752<br>Indicates whether or not the product has a display that has a thermometer on it.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasRoomTemperatureDisplay|||
avp/hasRoundCavity|N|||boolean|||||||||||||N|en|Has Round Cavity?|hasRoundCavity<br>Qualifier: AVP387<br>Indicates whether or not the product is round inside or if it instead has corners.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasRoundCavity|||
avp/hasSafetyWarning|N|||boolean|||||||||||||N|en|Has Safety Warning?|hasSafetyWarning<br>Qualifier: AVP388<br>Indicates whether or not the product has a safety warning on the packaging.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasSafetyWarning|||
avp/hasSelfTimer|N|||boolean|||||||||||||N|en|Has Self-timer?|hasSelfTimer<br>Qualifier: AVP389<br>Indicates whether or not the product has a self-timer.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasSelfTimer|||
avp/hasSensor|N|||boolean|||||||||||||N|en|Has Sensor?|hasSensor<br>Qualifier: AVP390<br>Indicates whether or not the product has sensor capabilities used for the ability to cook/heat things on its own, without having to set a time to do so.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasSensor|||
avp/hasSideDischarge|N|||boolean|||||||||||||N|en|Has Side Discharge?|hasSideDischarge<br>Qualifier: AVP753<br>Indicates whether or not the product has a side discharge for air to flow.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasSideDischarge|||
avp/hasSleepTimer|N|||boolean|||||||||||||N|en|Has Sleep Timer?|hasSleepTimer<br>Qualifier: AVP391<br>Indicates whether or not the product has a sleep timer.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasSleepTimer|||
avp/hasSlideOutChassis|N|||boolean|||||||||||||N|en|Has Slide Out Chassis?|hasSlideOutChassis<br>Qualifier: AVP754<br>Indicates whether or not the product separates into two pieces for installation; Chassis and Main Unit.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasSlideOutChassis|||
avp/hasSmartPower|N|||boolean|||||||||||||N|en|Has Smart Power?|hasSmartPower<br>Qualifier: AVP392<br>Indicates whether or not the product has a radar detector feature, which shuts off when the key ignition is turned off.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasSmartPower|||
avp/hasSnoozeAlarm|N|||boolean|||||||||||||N|en|Has Snooze Alarm?|hasSnoozeAlarm<br>Qualifier: AVP393<br>Indicates whether or not the product has a snooze button.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasSnoozeAlarm|||
avp/hasSoundLeveler|N|||boolean|||||||||||||N|en|Has Sound Leveler?|hasSoundLeveler<br>Qualifier: AVP394<br>Indicates whether or not the product has sound leveling capabilities. Sound Leveling reduces the spike when switichin from your TV show to commercial.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasSoundLeveler|||
avp/hasSoundReductionPackage|N|||boolean|||||||||||||N|en|Has Sound Reduction Package?|hasSoundReductionPackage<br>Qualifier: AVP395<br>Indicates whether or not the product has sound reduction.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasSoundReductionPackage|||
avp/hasSourceSelect|N|||boolean|||||||||||||N|en|Has Source Select?|hasSourceSelect<br>Qualifier: AVP396<br>Indicates whether or not the product has a source select option.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasSourceSelect|||
avp/hasSpeakerCalibration|N|||text||70|1|N|||||||||N|en|Has Speaker Calibration?|hasSpeakerCalibration<br>Qualifier: AVP397<br>Indicates whether or not the product has a calibration feature for speakers.|Horizontal|Text|Left|200|Left||||Active||AVP|hasSpeakerCalibration|||
avp/hasStarterDisable|N|||boolean|||||||||||||N|en|Has Starter Disable?|hasStarterDisable<br>Qualifier: AVP398<br>Indicates whether or not the product has a car starter disabling ability.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasStarterDisable|||
avp/hasStayClearVents|N|||boolean|||||||||||||N|en|Has Stay Clear Vents?|hasStayClearVents<br>Qualifier: AVP399<br>Indicates whether or not the product has Stay Clear Vents. Stay Clear Vents are vents with a warning to stay clear of of them.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasStayClearVents|||
avp/hasSteamSystem|N|||boolean|||||||||||||N|en|Has Steam System?|hasSteamSystem<br>Qualifier: AVP400<br>Indicates whether or not the product has a steam system.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasSteamSystem|||
avp/hasStereoAudioInputsOutputs|N|||boolean|||||||||||||N|en|Has Stereo Audio Inputs Outputs?|hasStereoAudioInputsOutputs<br>Qualifier: AVP401<br>Indicates whether or not the product has stereo inputs and outputs.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasStereoAudioInputsOutputs|||
avp/hasSubwoofer|N|||boolean|||||||||||||N|en|Has Subwoofer?|hasSubwoofer<br>Qualifier: AVP403<br>Indicates whether or not the product has a subwoofer.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasSubwoofer|||
avp/hasSubwooferCrossoverIncluded|N|||boolean|||||||||||||N|en|Has Subwoofer Crossover Included?|hasSubwooferCrossoverIncluded<br>Qualifier: AVP402<br>Indicates whether or not the product has a subwoofer crossover. A subwoofer crossover is an audio signal from an electronic filter designed to separate frequency bands, which can be handled by individual speakers.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasSubwooferCrossoverIncluded|||
avp/hasTableStandIncluded|N|||boolean|||||||||||||N|en|Has Table Stand Included?|hasTableStandIncluded<br>Qualifier: AVP404<br>Indicates whether or not a stand is included with the product.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasTableStandIncluded|||
avp/hasTabletFunctionality|N|||boolean|||||||||||||N|en|Has Tablet Functionality?|hasTabletFunctionality<br>Qualifier: AVP405<br>Indicates whether or not the laptop has the ability to serve as a tablet.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasTabletFunctionality|||
avp/hasTextDisplayIconDisplay|N|||boolean|||||||||||||N|en|Has Text Display Icon Display?|hasTextDisplayIconDisplay<br>Qualifier: AVP406<br>Indicates whether or not the radar detector has a text display.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasTextDisplayIconDisplay|||
avp/hasTextMessaging|N|||boolean|||||||||||||N|en|Has Text Messaging?|hasTextMessaging<br>Qualifier: AVP407<br>Indicates whether or not the product is V-cast enabled.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasTextMessaging|||
avp/hasTiltUpHead|N|||boolean|||||||||||||N|en|Has Tilt Up Head?|hasTiltUpHead<br>Qualifier: AVP408<br>Indicates whether or not the product has a tilt-up head.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasTiltUpHead|||
avp/hasTiltWheel|N|||boolean|||||||||||||N|en|Has Tilt Wheel?|hasTiltWheel<br>Qualifier: AVP409<br>Indicates whether or not the product has a tilt-wheel, which increases navigation ability by providing left to right scrolling.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasTiltWheel|||
avp/hasTouchScreen|N|||boolean|||||||||||||N|en|Has Touch Screen?|hasTouchScreen<br>Qualifier: AVP410<br>Indicates whether or not the product has a touch screen.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasTouchScreen|||
avp/hasTrackProgramming|N|||boolean|||||||||||||N|en|Has Track Programming?|hasTrackProgramming<br>Qualifier: AVP411<br>Indicates whether or not the product offers track programming to make a playlist.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasTrackProgramming|||
avp/hasTunedPorts|N|||boolean|||||||||||||N|en|Has Tuned Ports?|hasTunedPorts<br>Qualifier: AVP412<br>Indicates whether or not the product has ports located on sub boxes/enclosures. These are holes in the enclosure with tubes (usually pvc) protruding into the enclosure. These ports can be tuned to maximize the performance of the audio component in the enclosure.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasTunedPorts|||
avp/hasTVGuideOnScreen|N|||boolean|||||||||||||N|en|Has TV Guide On Screen?|hasTVGuideOnScreen<br>Qualifier: AVP413<br>Indicates whether or not the product has on screen TV guide capability built-in.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasTVGuideOnScreen|||
avp/hasTVTunerCardSlot|N|||boolean|||||||||||||N|en|Has TV Tuner Card Slot?|hasTVTunerCardSlot<br>Qualifier: AVP414<br>Indicates whether or not the product has a slot to put in a TV tuner card.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasTVTunerCardSlot|||
avp/hasUltrabrightDigiviewDataDisplay|N|||boolean|||||||||||||N|en|Has Ultrabright Digiview Data Display?|hasUltrabrightDigiviewDataDisplay<br>Qualifier: AVP415<br>Indicates whether or not the product has Ultrabright Digiview Data Display.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasUltrabrightDigiviewDataDisplay|||
avp/hasValetMode|N|||boolean|||||||||||||N|en|Has Valet Mode?|hasValetMode<br>Qualifier: AVP416<br>Indicates whether or not the product has the feature that allows the disabling of the security system to prevent the shutting of alarms and disabling devices.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasValetMode|||
avp/hasVCRPlus|N|||boolean|||||||||||||N|en|Has VCR Plus?|hasVCRPlus<br>Qualifier: AVP417<br>Indicates whether or not the product has VCR plus.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasVCRPlus|||
avp/hasVoiceAlert|N|||boolean|||||||||||||N|en|Has Voice Alert?|hasVoiceAlert<br>Qualifier: AVP418<br>Indicates whether or not the radar detector has voice alert warnings, rather than just beeps.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasVoiceAlert|||
avp/hasVoicePrompts|N|||boolean|||||||||||||N|en|Has Voice Prompts?|hasVoicePrompts<br>Qualifier: AVP419<br>Indicates whether or not the product gives the user voice prompts.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasVoicePrompts|||
avp/hasVoiceRecorder|N|||boolean|||||||||||||N|en|Has Voice Recorder?|hasVoiceRecorder<br>Qualifier: AVP420<br>Indicates whether or not the product has a voice recorder.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasVoiceRecorder|||
avp/hasVoltageRegulation|N|||boolean|||||||||||||N|en|Has Voltage Regulation?|hasVoltageRegulation<br>Qualifier: AVP421<br>Indicates whether or not the product automatically regulates the voltage flow to keep a steady flow of power to prevent brownouts.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasVoltageRegulation|||
avp/hasWaterLineFilter|N|||boolean|||||||||||||N|en|Has Water Line Filter?|hasWaterLineFilter<br>Qualifier: AVP422<br>Indicates whether or not the product has a water line filter.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasWaterLineFilter|||
avp/hasWeatherAlert|N|||boolean|||||||||||||N|en|Has Weather Alert?|hasWeatherAlert<br>Qualifier: AVP423<br>Indicates whether or not the product has weather alert channels.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasWeatherAlert|||
avp/hasWeatherband|N|||boolean|||||||||||||N|en|Has Weatherband?|hasWeatherband<br>Qualifier: AVP424<br>Indicates whether or not the product is capable of receiving NOAA weather band stations and weather alerts.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasWeatherband|||
avp/hasWrinkleControl|N|||boolean|||||||||||||N|en|Has Wrinkle Control?|hasWrinkleControl<br>Qualifier: AVP425<br>Indicates whether or not the product has a cycle that reduces wrinkles.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasWrinkleControl|||
avp/hazardousMaterialShippingPaper|Y||100|text||150|1|N|||||||||N|en|Hazardous Material Shipping Paper|hazardousMaterialShippingPaper<br>Qualifier: AVP011<br>Additional free text information for the trade item, which must be indicated on transport papers (e.g. ADR Chapter 5.4 or GGAV) or packing details, which must be considered by dangerous goods transportation.|Horizontal|Text|Left|200|Left||||Active||AVP|hazardousMaterialShippingPaper|||
avp/hazardousMaterialsHandlingSpecialRiskCode|Y||100|text||9|1|N|||||||||N|en|Hazardous Materials Handling Special Risk Code|hazardousMaterialsHandlingSpecialRiskCode<br>Qualifier: AVP018<br>Abbreviation for labelling obligations and special risks (health risks of skin, respiratory organs, swallow, eyes, reproduction) for handling of the substance. This attribute is intended specifically, for R-phrase information.|Horizontal|Text|Left|200|Left||||Active||AVP|hazMatHandlingSpecialRiskCode|||
avp/hazardousMaterialsStorageSpecialRiskCode|Y||100|text||9|1|N|||||||||N|en|Hazardous Materials Storage Special Risk Code|hazardousMaterialsStorageSpecialRiskCode<br>Qualifier: AVP013<br>Safety advice for storage (exposition, storage conditions, mixed storage for food, etc.) to prevent health damage and give advice for medicals in case of contamination.|Horizontal|Text|Left|200|Left||||Active||AVP|hazMatStorageSpecialRiskCode|||
avp/hdAudioSupported|N|||boolean|||||||||||||N|en|HD Audio Supported?|hdAudioSupported<br>Qualifier: AVP426<br>Indicates whether or not this product supports High Definition Audio.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hdAudioSupported|||
avp/headphoneStyle|N|||text||70|1|N|||||||||N|en|Headphone Style|headphoneStyle<br>Qualifier: AVP427<br>Describes the style of the headphone.|Horizontal|Text|Left|200|Left||||Active||AVP|headphoneStyle|||
avp/headsetStyle|N|||text||70|1|N|||||||||N|en|Headset Style|headsetStyle<br>Qualifier: AVP428<br>Describes the style of the headset.|Horizontal|Text|Left|200|Left||||Active||AVP|headsetStyle|||
avp/hingeSetting|N|||text||70|1|N|||||||||N|en|Hinge Setting|hingeSetting<br>Qualifier: AVP429<br>Describes placement of hinge on the product.|Horizontal|Text|Left|200|Left||||Active||AVP|hingeSetting|||
avp/imageSensorType|N|||text||70|1|N|||||||||N|en|Image Sensor Type|imageSensorType<br>Qualifier: AVP430<br>What type of image sensor does this product Utilize? These are electronic chips that sense the image coming from the lens.|Horizontal|Text|Left|200|Left||||Active||AVP|imageSensorType|||
avp/imageStabilizationType|Y||2|text||70|1|N|||||||||N|en|Image Stabilization Type|imageStabilizationType<br>Qualifier: AVP431<br>Describes the product's type of image stabilization.|Horizontal|Text|Left|200|Left||||Active||AVP|imageStabilizationType|||
avp/inDoorDispenserType|Y||3|text||70|1|N|||||||||N|en|In Door Dispenser Type|inDoorDispenserType<br>Qualifier: AVP432<br>Describes the product's type of dispenser.|Horizontal|Text|Left|200|Left||||Active||AVP|inDoorDispenserType|||
avp/indoorOutdoorUse|N|||text||70|1|N|||||||||N|en|Indoor/Outdoor Use|indoorOutdoorUse<br>Qualifier: AVP433<br>Describes the location where the user is most likely to use the product.|Horizontal|Text|Left|200|Left||||Active||AVP|indoorOutdoorUse|||
avp/instantFilmFormat|N|||text||70|1|N|||||||||N|en|Instant Film Format|instantFilmFormat<br>Qualifier: AVP434<br>Describes the format of instant polaroid film.|Horizontal|Text|Left|200|Left||||Active||AVP|instantFilmFormat|||
avp/interiorMaterialType|N|||text||70|1|N|||||||||N|en|Interior Material Type|interiorMaterialType<br>Qualifier: AVP435<br>Describes the type of material on the inside of the product.|Horizontal|Text|Left|200|Left||||Active||AVP|interiorMaterialType|||
avp/internalExternalDevice|N|||text||70|1|N|||||||||N|en|Internal/External Device|internalExternalDevice<br>Qualifier: AVP436<br>Indicates whether the device is located internally or externally.|Horizontal|Text|Left|200|Left||||Active||AVP|internalExternalDevice|||
avp/is1OhmStable|N|||boolean|||||||||||||N|en|Is 1 Ohm Stable?|"is1OhmStable<br>Qualifier: AVP437<br>Indicates whether or not the product can operate at 1 ohm consistently. Stability measures how low of an impedance an amplifier can handle (measured in ohms). ""Good"" amps are usually 2 ohms stable, while ""excellent"" amps can be around .25 ohms stable."|Horizontal|Boolean|Left|200|Left||||Active||AVP|is1OhmStable|||
avp/isAmbidextrous|N|||boolean|||||||||||||N|en|Is Ambidextrous?|isAmbidextrous<br>Qualifier: AVP755<br>Indicates whether or not the product can be used by both hands.|Horizontal|Boolean|Left|200|Left||||Active||AVP|isAmbidextrous|||
avp/isAntennaAmplified|N|||boolean|||||||||||||N|en|Is Antenna Amplified?|isAntennaAmplified<br>Qualifier: AVP438<br>Indicates whether or not the antenna is amplified.|Horizontal|Boolean|Left|200|Left||||Active||AVP|isAntennaAmplified|||
avp/isATSCFormatCapable|N|||boolean|||||||||||||N|en|Is ATSC Format Capable?|isATSCFormatCapable<br>Qualifier: AVP439<br>Indicates whether or not the product uses the ATSC (Advanced Television System Committee) format.|Horizontal|Boolean|Left|200|Left||||Active||AVP|isATSCFormatCapable|||
avp/isAVCapable|N|||boolean|||||||||||||N|en|Is AV Capable?|isAVCapable<br>Qualifier: AVP440<br>Indicates whether or not the product has Audio Video Personal Computer Capability. Product can be used in a varriety of ways, as a PC, as a music center, as a movie center.|Horizontal|Boolean|Left|200|Left||||Active||AVP|isAVCapable|||
avp/isBarCodeIdentifierDifferentThanPackaging|N|||boolean|||||||||||||N|en|Is Bar Code ID Different Than Packaging?|isBarCodeIdDifferentThanPackaging<br>Qualifier: AVP095<br>An indicator that signals the bar code identifier on the trade item package is the same as the trade item identifier used in GDSN.|Horizontal|Boolean|Left|200|Left||||Active||AVP|isBarCodeIdDifferentThanPackaging|||
